Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Relative Humidity  [2 m above gnd],Mean Sea Level Pressure  [MSL],Total Precipitation  [sfc],Snowfall amount raw  [sfc],Total Cloud Cover  [sfc],High Cloud Cover  [high cld lay],Medium Cloud Cover  [mid cld lay],Low Cloud Cover  [low cld lay],Sunshine Duration  [sfc],Shortwave Radiation  [sfc],Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd],Wind Speed  [80 m above gnd],Wind Direction  [80 m above gnd],Wind Speed  [900 mb],Wind Direction  [900 mb],Wind Gust  [sfc]
2018,06,14,00,00,14.66,81.00,1017.40,0.00,0.00,29.70,99.00,0.00,0.00,0.00,0.00,17.31,3.58,21.63,2.86,3.32,77.47,14.04
2018,06,14,01,00,14.53,80.00,1017.70,0.00,0.00,30.00,100.00,0.00,0.00,0.00,0.00,14.21,8.75,27.24,7.59,0.80,26.57,13.68
2018,06,14,02,00,13.86,80.00,1016.60,0.00,0.00,30.00,100.00,0.00,0.00,0.00,0.00,11.09,13.13,24.37,12.80,1.61,333.43,10.08
2018,06,14,03,00,13.54,81.00,1016.40,0.00,0.00,53.00,100.00,53.00,0.00,0.00,0.00,11.04,19.03,23.80,17.61,2.60,326.31,9.00
2018,06,14,04,00,12.24,88.00,1016.30,0.00,0.00,62.00,48.00,62.00,0.00,0.00,0.00,11.84,19.54,26.18,18.43,3.56,315.00,7.56
2018,06,14,05,00,12.90,86.00,1015.50,0.00,0.00,100.00,100.00,100.00,0.00,0.00,0.00,10.50,22.17,21.42,24.84,3.71,299.05,6.12
2018,06,14,06,00,11.68,91.00,1015.20,0.00,0.00,27.00,18.00,27.00,0.00,34.24,0.00,10.31,24.78,16.70,37.12,3.40,302.01,6.12
2018,06,14,07,00,12.32,91.00,1016.10,0.00,0.00,7.50,25.00,4.00,0.00,55.21,37.38,9.90,19.09,10.51,38.05,2.60,303.69,9.00
2018,06,14,08,00,17.20,65.00,1015.90,0.00,0.00,6.00,20.00,0.00,0.00,56.17,204.70,5.96,25.02,5.90,52.43,2.90,299.74,7.20
2018,06,14,09,00,20.75,49.00,1015.50,0.00,0.00,34.00,16.00,34.00,0.00,38.30,384.48,2.74,23.20,1.80,36.87,4.02,296.57,1.80
2018,06,14,10,00,24.40,41.00,1015.80,0.00,0.00,34.00,17.00,34.00,0.00,38.30,552.69,3.40,32.01,4.33,41.63,4.33,311.63,1.08
2018,06,14,11,00,27.35,36.00,1015.30,0.00,0.00,34.00,23.00,34.00,0.00,38.30,694.20,1.08,360.00,0.72,360.00,5.76,360.00,2.16
2018,06,14,12,00,29.67,32.00,1014.70,0.00,0.00,2.40,8.00,0.00,0.00,58.47,807.23,1.84,348.69,2.97,14.04,9.34,27.55,11.88
2018,06,14,13,00,31.63,25.00,1015.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,899.79,13.90,16.56,16.85,19.98,18.58,31.53,17.64
2018,06,14,14,00,31.92,28.00,1014.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,927.38,16.60,356.27,16.92,360.00,17.87,27.60,23.04
2018,06,14,15,00,31.14,32.00,1014.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,906.02,22.66,342.43,23.34,342.96,21.76,38.96,28.44
2018,06,14,16,00,29.54,35.00,1014.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,835.71,27.35,339.18,29.83,340.25,30.59,47.86,29.16
2018,06,14,17,00,28.14,39.00,1014.40,0.00,0.00,4.80,16.00,0.00,0.00,56.94,722.68,30.63,342.20,34.28,342.90,27.25,43.39,33.48
2018,06,14,18,00,26.48,42.00,1013.80,0.00,0.00,30.00,100.00,0.00,0.00,40.85,549.13,32.05,345.03,37.37,346.63,27.76,43.42,32.76
2018,06,14,19,00,25.27,45.00,1013.70,0.00,0.00,90.00,100.00,90.00,0.00,2.55,358.67,29.66,349.51,35.39,350.63,31.36,48.26,32.04
2018,06,14,20,00,24.02,47.00,1014.00,0.00,0.00,100.00,100.00,100.00,0.00,0.00,196.69,27.83,354.81,34.27,356.39,32.86,47.22,27.36
2018,06,14,21,00,22.37,50.00,1013.80,0.00,0.00,100.00,100.00,100.00,0.00,0.00,49.84,25.20,360.00,31.68,0.65,32.68,49.47,28.08
2018,06,14,22,00,20.83,53.00,1013.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.51,7.35,30.24,8.90,27.00,53.13,29.16
2018,06,14,23,00,20.92,49.00,1014.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.78,14.04,31.17,14.04,26.87,57.59,23.04
2018,06,15,00,00,20.44,48.00,1014.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.21,18.43,30.76,20.56,26.46,56.09,17.64
2018,06,15,01,00,18.97,52.00,1014.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.65,23.03,29.63,25.94,22.71,64.65,18.36
2018,06,15,02,00,17.60,56.00,1014.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.85,24.57,28.40,30.47,20.62,77.91,14.04
2018,06,15,03,00,16.66,60.00,1014.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.36,27.26,30.26,32.37,20.83,80.05,14.40
2018,06,15,04,00,16.07,65.00,1013.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.73,28.74,29.08,31.33,18.75,86.70,13.32
2018,06,15,05,00,15.84,70.00,1013.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.09,31.50,30.15,33.31,18.72,88.90,15.48
2018,06,15,06,00,15.83,74.00,1013.40,0.00,0.00,0.00,0.00,0.00,0.00,48.02,0.00,13.48,34.11,31.35,34.24,18.06,85.43,15.12
2018,06,15,07,00,18.01,68.00,1013.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,31.15,14.19,35.71,30.06,34.26,16.26,84.92,14.40
2018,06,15,08,00,22.67,53.00,1013.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,189.57,14.69,36.03,26.65,38.42,15.27,81.87,12.60
2018,06,15,09,00,27.09,39.00,1013.70,0.00,0.00,0.00,0.00,0.00,0.00,60.00,372.02,19.73,38.33,25.36,38.66,13.49,80.79,21.24
2018,06,15,10,00,30.09,34.00,1013.40,0.00,0.00,0.00,0.00,0.00,0.00,60.00,547.35,13.28,32.83,15.28,34.44,12.43,79.99,11.88
2018,06,15,11,00,32.86,26.00,1013.20,0.00,0.00,0.00,0.00,0.00,0.00,60.00,698.65,11.48,48.81,14.80,48.95,12.30,69.44,8.64
2018,06,15,12,00,32.36,30.00,1013.40,0.00,0.00,0.00,0.00,0.00,0.00,60.00,818.80,9.22,141.34,9.59,124.29,12.82,51.84,16.56
2018,06,15,13,00,34.08,24.00,1013.80,0.00,0.00,0.00,0.00,0.00,0.00,60.00,897.12,6.29,336.37,6.16,353.29,8.21,15.26,11.88
2018,06,15,14,00,34.43,25.00,1013.40,0.00,0.00,0.00,0.00,0.00,0.00,60.00,925.60,11.18,326.82,8.40,329.04,8.21,15.26,16.92
2018,06,15,15,00,34.08,27.00,1013.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,904.24,19.52,337.22,19.01,335.38,10.03,21.04,23.40
2018,06,15,16,00,31.84,33.00,1013.40,0.00,0.00,0.00,0.00,0.00,0.00,60.00,833.93,27.10,343.01,28.93,343.37,10.97,23.20,24.84
2018,06,15,17,00,30.05,37.00,1013.20,0.00,0.00,0.00,0.00,0.00,0.00,60.00,726.24,28.55,346.14,31.71,347.54,11.21,42.40,25.56
2018,06,15,18,00,28.17,43.00,1013.20,0.00,0.00,0.00,0.00,0.00,0.00,60.00,577.61,29.24,350.07,32.43,351.06,9.11,18.43,25.56
2018,06,15,19,00,25.58,51.00,1013.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,404.95,28.00,351.87,31.62,352.15,6.49,3.18,25.20
2018,06,15,20,00,22.55,58.00,1013.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,222.50,27.15,353.91,32.14,355.50,2.90,352.87,26.64
2018,06,15,21,00,19.50,67.00,1013.40,0.00,0.00,0.00,0.00,0.00,0.00,57.02,51.62,23.76,359.13,27.00,360.00,3.40,302.01,19.44
2018,06,15,22,00,17.95,73.00,1013.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.11,4.47,25.36,6.52,4.84,311.99,18.36
2018,06,15,23,00,17.77,72.00,1013.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.31,10.22,26.55,12.53,5.04,360.00,17.64
2018,06,16,00,00,17.21,69.00,1013.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.83,13.35,27.35,16.05,5.86,42.51,16.20
2018,06,16,01,00,16.35,69.00,1014.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.22,14.74,27.21,17.72,3.71,29.05,14.76
2018,06,16,02,00,15.27,72.00,1013.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.30,14.04,23.69,16.78,0.36,360.00,12.24
2018,06,16,03,00,14.35,78.00,1013.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.16,13.76,20.97,15.95,2.10,239.04,11.16
2018,06,16,04,00,13.51,86.00,1012.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.60,12.53,17.46,14.32,3.32,257.47,10.80
2018,06,16,05,00,12.96,90.00,1013.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.41,12.99,14.24,16.14,1.48,255.96,9.00
2018,06,16,06,00,12.70,91.00,1012.80,0.00,0.00,7.00,0.00,0.00,7.00,44.39,0.00,11.28,16.70,9.34,27.55,2.28,108.43,18.72
2018,06,16,07,00,14.52,84.00,1013.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,32.04,9.98,25.64,6.37,42.71,3.96,90.00,18.72
2018,06,16,08,00,17.27,74.00,1014.10,0.00,0.00,0.00,0.00,0.00,0.00,60.00,192.24,9.50,24.62,6.49,33.69,6.92,51.34,9.36
2018,06,16,09,00,20.43,63.00,1014.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,375.58,9.69,15.07,6.57,9.46,11.30,30.65,8.64
2018,06,16,10,00,23.51,53.00,1014.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,550.02,8.56,22.25,7.10,30.47,15.86,39.47,7.20
2018,06,16,11,00,26.33,46.00,1014.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,700.43,7.57,25.35,7.10,30.47,21.25,51.19,5.04
2018,06,16,12,00,28.90,40.00,1013.70,0.00,0.00,0.00,0.00,0.00,0.00,60.00,819.69,5.90,37.57,7.90,46.85,20.61,62.99,4.68
2018,06,16,13,00,31.27,36.00,1013.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,903.35,17.64,1.17,17.65,2.34,30.87,58.35,20.52
2018,06,16,14,00,31.90,34.00,1013.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,930.94,20.16,358.98,19.80,360.00,31.15,56.31,21.96
2018,06,16,15,00,32.05,34.00,1013.40,0.00,0.00,0.00,0.00,0.00,0.00,60.00,910.47,21.43,352.28,21.39,353.23,34.86,51.71,21.24
2018,06,16,16,00,31.60,35.00,1012.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,838.38,23.94,347.85,24.37,347.20,33.19,53.38,27.72
2018,06,16,17,00,30.45,37.00,1012.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,726.24,26.02,345.58,27.85,345.78,30.31,52.72,30.24
2018,06,16,18,00,29.04,40.00,1012.20,0.00,0.00,0.00,0.00,0.00,0.00,60.00,576.72,28.47,346.84,31.63,348.18,27.57,49.24,32.04
2018,06,16,19,00,26.92,43.00,1012.20,0.00,0.00,0.00,0.00,0.00,0.00,60.00,403.17,27.89,348.84,31.49,349.46,25.77,48.96,25.92
2018,06,16,20,00,24.51,46.00,1012.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,221.61,25.33,354.29,28.55,354.94,25.36,51.34,22.32
2018,06,16,21,00,21.77,53.00,1012.90,0.00,0.00,0.00,0.00,0.00,0.00,57.39,51.62,18.75,3.30,19.52,5.29,24.25,49.21,15.84
2018,06,16,22,00,20.37,56.00,1013.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.04,11.04,15.75,10.54,24.77,54.46,21.60
2018,06,16,23,00,20.38,54.00,1013.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.90,16.56,17.08,18.43,23.84,64.98,10.08
2018,06,17,00,00,20.68,51.00,1014.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.44,20.38,21.18,17.82,22.08,65.94,10.80
2018,06,17,01,00,20.39,53.00,1014.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,25.87,18.53,24.08,19.97,62.05,9.36
2018,06,17,02,00,19.83,58.00,1013.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.78,33.27,20.87,32.32,19.73,75.20,9.72
2018,06,17,03,00,19.36,62.00,1013.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.30,36.47,20.68,31.48,21.61,91.91,11.16
2018,06,17,04,00,18.45,67.00,1014.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.30,30.96,20.30,37.07,18.58,98.91,6.84
2018,06,17,05,00,16.68,77.00,1014.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.04,45.00,14.26,45.00,13.40,96.17,3.60
2018,06,17,06,00,16.43,80.00,1014.70,0.00,0.00,0.00,0.00,0.00,0.00,47.87,0.00,4.38,80.54,16.42,52.13,11.01,78.69,6.48
2018,06,17,07,00,17.57,75.00,1015.40,0.00,0.00,0.00,0.00,0.00,0.00,60.00,30.26,7.49,54.78,19.45,51.01,10.31,77.91,15.48
2018,06,17,08,00,22.08,58.00,1015.70,0.00,0.00,0.00,0.00,0.00,0.00,60.00,186.90,9.39,57.53,12.24,61.93,8.71,82.87,11.52
2018,06,17,09,00,25.64,47.00,1016.20,0.00,0.00,0.00,0.00,0.00,0.00,60.00,369.35,7.64,98.13,8.12,102.80,6.84,90.00,12.24
2018,06,17,10,00,27.59,35.00,1016.70,0.00,0.00,0.00,0.00,0.00,0.00,60.00,543.79,10.80,143.13,11.30,142.77,8.53,117.65,13.68
2018,06,17,11,00,27.58,33.00,1016.80,0.00,0.00,0.00,0.00,0.00,0.00,60.00,697.76,16.75,151.78,17.78,148.24,12.48,123.23,16.92
2018,06,17,12,00,27.00,37.00,1017.10,0.00,0.00,0.00,0.00,0.00,0.00,60.00,819.69,18.19,152.93,19.51,150.12,15.31,131.19,24.48
2018,06,17,13,00,28.38,35.00,1017.40,0.00,0.00,0.00,0.00,0.00,0.00,60.00,896.23,13.14,170.54,14.41,167.01,13.72,85.49,14.04
2018,06,17,14,00,28.40,35.00,1017.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,926.49,13.70,176.99,15.23,173.21,15.38,73.69,10.44
2018,06,17,15,00,28.51,35.00,1017.90,0.00,0.00,0.00,0.00,0.00,0.00,60.00,906.91,11.53,194.47,12.43,190.01,18.20,65.46,8.64
2018,06,17,16,00,28.63,34.00,1017.20,0.00,0.00,0.00,0.00,0.00,0.00,60.00,837.49,10.44,223.60,10.80,216.87,18.85,61.48,9.00
2018,06,17,17,00,28.73,33.00,1017.10,0.00,0.00,0.00,0.00,0.00,0.00,60.00,726.24,11.11,245.10,11.12,240.95,18.89,59.04,7.92
2018,06,17,18,00,28.94,31.00,1017.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,577.61,11.66,261.12,11.30,260.84,16.30,46.79,11.88
2018,06,17,19,00,29.68,31.00,1016.40,0.00,0.00,0.00,0.00,0.00,0.00,60.00,404.06,13.49,279.21,14.62,279.93,19.01,37.30,15.48
2018,06,17,20,00,28.24,40.00,1016.40,0.00,0.00,0.00,0.00,0.00,0.00,60.00,222.50,15.81,300.07,20.09,306.25,22.49,39.81,16.92
2018,06,17,21,00,24.48,46.00,1016.60,0.00,0.00,0.00,0.00,0.00,0.00,57.74,52.51,12.31,307.87,22.16,316.97,26.96,34.11,20.52
2018,06,17,22,00,23.04,47.00,1016.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,318.50,19.48,343.91,27.84,40.28,21.24
2018,06,17,23,00,21.37,53.00,1016.80,0.00,0.00,5.10,17.00,0.00,0.00,0.00,0.00,9.18,334.44,14.06,2.94,26.04,40.52,26.64
2018,06,18,00,00,20.84,59.00,1017.10,0.00,0.00,0.60,2.00,0.00,0.00,0.00,0.00,4.69,355.60,10.14,27.47,20.57,57.14,27.00
2018,06,18,01,00,20.93,60.00,1016.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.88,90.00,7.90,43.15,17.42,71.94,11.52
2018,06,18,02,00,19.79,66.00,1016.20,0.00,0.00,28.50,95.00,0.00,0.00,0.00,0.00,7.15,130.91,9.01,92.29,18.42,85.52,9.36
2018,06,18,03,00,18.69,74.00,1016.60,0.00,0.00,1.50,5.00,0.00,0.00,0.00,0.00,9.20,120.58,15.60,71.15,21.24,90.00,25.56
2018,06,18,04,00,18.87,73.00,1016.40,0.00,0.00,30.00,100.00,4.00,0.00,0.00,0.00,10.74,76.43,25.45,64.89,18.29,79.80,22.32
2018,06,18,05,00,19.57,69.00,1016.30,0.00,0.00,65.00,100.00,65.00,0.00,0.00,0.00,10.97,66.80,20.88,90.99,19.49,85.76,20.16
2018,06,18,06,00,18.92,71.00,1016.50,0.00,0.00,86.00,100.00,86.00,0.00,4.06,0.00,11.73,72.12,17.73,113.96,25.10,81.75,18.36
2018,06,18,07,00,21.64,57.00,1016.90,0.00,0.00,100.00,100.00,100.00,0.00,0.00,34.71,11.57,84.64,16.42,127.87,25.65,85.17,16.92
2018,06,18,08,00,25.68,39.00,1017.20,0.00,0.00,69.00,64.00,69.00,0.00,15.96,192.24,8.56,112.25,12.54,129.17,25.22,92.45,9.36
2018,06,18,09,00,26.79,33.00,1017.70,0.00,0.00,24.00,0.00,24.00,0.00,44.68,376.47,14.53,138.01,15.58,139.69,19.35,108.43,16.92
2018,06,18,10,00,27.84,32.00,1017.40,0.00,0.00,62.00,0.00,62.00,0.00,20.43,543.79,15.35,140.71,16.60,139.40,19.16,118.01,17.64
2018,06,18,11,00,28.69,32.00,1017.10,0.00,0.00,32.00,22.00,32.00,0.00,39.57,685.30,18.29,143.81,20.24,141.50,14.57,129.99,18.72
2018,06,18,12,00,27.67,37.00,1017.40,0.00,0.00,6.60,22.00,0.00,0.00,55.79,800.11,20.12,153.43,22.70,152.62,10.51,141.95,18.00
2018,06,18,13,00,28.12,39.00,1017.20,0.00,0.00,69.00,4.00,69.00,0.00,15.96,865.08,20.68,148.52,23.28,148.28,28.48,110.73,35.28
2018,06,18,14,00,27.99,40.00,1016.90,0.00,0.00,100.00,0.00,100.00,0.00,0.00,881.99,19.34,155.82,22.08,155.94,28.29,104.74,30.96
2018,06,18,15,00,27.04,47.00,1017.10,0.00,0.00,11.40,38.00,9.00,0.00,52.72,864.19,17.90,164.85,20.28,163.50,30.15,101.71,27.72
2018,06,18,16,00,26.49,51.00,1016.60,0.00,0.00,100.00,93.00,100.00,0.00,0.00,678.18,15.81,149.93,18.89,149.04,26.90,102.36,19.80
2018,06,18,17,00,27.41,47.00,1016.10,0.00,0.00,100.00,30.00,100.00,0.00,0.00,564.26,16.20,143.13,18.50,142.91,27.50,104.40,23.04
2018,06,18,18,00,27.74,44.00,1015.60,0.00,0.00,100.00,0.00,100.00,0.00,0.00,538.45,16.81,133.26,18.33,135.00,24.14,110.06,18.72
2018,06,18,19,00,28.71,38.00,1015.40,0.00,0.00,98.00,0.00,98.00,0.00,0.00,317.73,13.53,115.20,14.99,114.10,22.18,103.13,23.40
2018,06,18,20,00,29.08,34.00,1015.00,0.00,0.00,47.00,0.00,47.00,0.00,30.00,230.51,11.57,95.36,13.70,93.01,20.83,108.12,16.92
2018,06,18,21,00,27.42,37.00,1014.90,0.00,0.00,10.00,0.00,10.00,0.00,51.89,58.74,8.31,85.03,14.87,83.05,21.05,102.85,14.04
2018,06,18,22,00,25.54,43.00,1015.20,0.00,0.00,74.00,0.00,74.00,0.00,0.00,0.00,8.12,102.80,17.06,97.28,17.64,90.00,18.36
2018,06,18,23,00,21.22,68.00,1015.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.40,133.26,17.08,124.70,20.06,111.04,19.44
2018,06,19,00,00,18.77,93.00,1016.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.69,147.38,25.64,141.84,31.24,115.97,19.44
2018,06,19,01,00,18.50,97.00,1016.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.99,138.65,24.91,142.63,33.47,121.81,22.68
2018,06,19,02,00,18.65,92.00,1015.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.89,125.91,24.49,131.42,32.65,131.42,23.04
2018,06,19,03,00,18.49,92.00,1015.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.28,122.83,23.98,131.35,35.79,143.59,27.00
2018,06,19,04,00,18.10,94.00,1015.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.28,123.69,25.81,129.91,37.72,156.37,31.68
2018,06,19,05,00,17.96,95.00,1015.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.19,121.43,26.60,129.51,45.86,157.86,28.08
2018,06,19,06,00,17.91,96.00,1015.90,0.00,0.00,0.00,0.00,0.00,0.00,47.61,0.00,16.98,122.01,27.38,129.13,48.12,164.82,29.16
2018,06,19,07,00,19.01,92.00,1016.20,0.00,0.00,53.00,0.00,0.00,53.00,26.17,30.26,20.87,135.00,29.60,138.95,44.04,171.54,34.56
2018,06,19,08,00,20.51,84.00,1016.80,0.00,0.00,100.00,0.00,0.00,100.00,0.00,181.56,24.77,144.46,30.26,145.18,41.17,175.49,34.20
2018,06,19,09,00,20.92,82.00,1017.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,316.84,28.08,143.86,32.48,144.02,40.19,173.83,33.84
2018,06,19,10,00,20.22,85.00,1017.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,349.77,28.23,142.25,31.90,143.26,37.48,177.25,32.76
2018,06,19,11,00,20.13,84.00,1017.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,395.16,27.29,143.58,30.68,144.07,35.28,180.00,30.24
2018,06,19,12,00,22.07,73.00,1017.00,0.00,0.00,39.00,0.00,0.00,39.00,35.11,608.76,27.16,145.26,30.76,145.01,33.12,179.38,28.80
2018,06,19,13,00,24.19,65.00,1017.50,0.00,0.00,1.00,0.00,0.00,1.00,59.36,884.66,25.46,151.26,29.16,151.22,28.19,155.07,29.88
2018,06,19,14,00,24.23,66.00,1017.00,0.00,0.00,2.00,0.00,0.00,2.00,58.72,913.14,24.16,155.34,27.06,154.80,28.40,149.53,29.16
2018,06,19,15,00,24.32,66.00,1016.80,0.00,0.00,10.00,0.00,10.00,3.00,53.62,885.55,21.07,160.02,23.81,159.65,29.83,150.34,29.16
2018,06,19,16,00,24.24,66.00,1016.40,0.00,0.00,33.00,0.00,0.00,33.00,38.94,803.67,19.35,161.57,21.18,162.18,29.46,153.12,27.00
2018,06,19,17,00,23.14,70.00,1016.20,0.00,0.00,73.00,0.00,0.00,73.00,13.40,711.11,16.45,169.92,17.52,170.54,27.86,154.76,27.36
2018,06,19,18,00,23.07,69.00,1015.70,0.00,0.00,26.00,0.00,0.00,26.00,43.40,570.49,13.71,166.33,14.49,165.62,27.06,151.39,25.20
2018,06,19,19,00,21.90,71.00,1015.70,0.00,0.00,0.00,0.00,0.00,0.00,60.00,404.06,12.76,163.61,14.93,164.62,27.16,145.26,11.88
2018,06,19,20,00,20.53,74.00,1015.50,0.00,0.00,0.00,0.00,0.00,0.00,60.00,223.39,10.31,155.22,14.84,157.17,27.76,146.10,19.80
2018,06,19,21,00,18.38,84.00,1015.30,0.00,0.00,0.00,0.00,0.00,0.00,58.36,54.29,5.80,119.74,15.12,141.77,27.29,149.04,23.76
2018,06,19,22,00,19.31,78.00,1015.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.52,106.70,13.61,142.52,25.38,148.34,17.28
2018,06,19,23,00,19.75,74.00,1015.90,0.00,0.00,10.00,0.00,10.00,10.00,0.00,0.00,7.64,81.87,9.59,124.29,23.68,151.88,18.36
2018,06,20,00,00,19.11,75.00,1016.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.40,59.04,10.09,87.95,27.94,158.06,14.76
2018,06,20,01,00,18.40,77.00,1016.60,0.00,0.00,10.00,0.00,10.00,10.00,0.00,0.00,10.00,59.74,14.06,87.06,30.11,153.74,20.52
2018,06,20,02,00,18.28,74.00,1015.90,0.00,0.00,10.00,0.00,10.00,10.00,0.00,0.00,11.66,81.12,20.83,108.12,42.33,146.45,26.28
2018,06,20,03,00,18.08,70.00,1015.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.53,88.21,23.60,111.48,52.46,136.67,27.00
2018,06,20,04,00,17.13,69.00,1015.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.97,83.09,25.17,106.62,58.12,138.01,19.80
2018,06,20,05,00,16.61,67.00,1015.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.40,83.83,28.04,105.64,61.50,130.97,30.60
2018,06,20,06,00,16.67,65.00,1014.90,0.00,0.00,0.00,0.00,0.00,0.00,47.44,0.00,14.42,92.86,30.89,111.18,61.49,126.67,33.84
2018,06,20,07,00,20.42,52.00,1015.40,0.00,0.00,10.00,26.00,10.00,0.00,53.62,33.82,17.76,107.70,30.27,115.35,64.20,132.73,36.00
2018,06,20,08,00,23.01,48.00,1015.80,0.00,0.00,5.70,19.00,0.00,0.00,56.36,194.91,25.68,121.24,32.86,122.47,69.29,137.11,43.20
2018,06,20,09,00,23.73,51.00,1015.60,0.00,0.00,10.00,21.00,10.00,0.00,53.62,362.23,30.42,129.72,36.60,129.01,67.98,142.10,45.36
2018,06,20,10,00,24.47,50.00,1015.80,0.00,0.00,8.70,29.00,0.00,0.00,54.45,520.65,32.35,132.75,38.51,131.59,66.46,143.81,44.28
2018,06,20,11,00,25.03,50.00,1015.80,0.00,0.00,100.00,55.00,100.00,0.00,0.00,669.28,32.84,134.56,38.20,133.47,58.32,147.09,44.64
2018,06,20,12,00,22.65,61.00,1016.00,0.00,0.00,100.00,0.00,100.00,2.00,0.00,567.82,26.98,135.00,31.07,136.88,52.64,130.01,38.52
2018,06,20,13,00,19.59,87.00,1016.60,0.00,0.00,100.00,100.00,100.00,100.00,0.00,277.68,23.51,130.03,28.28,132.42,29.16,151.22,37.08
2018,06,20,14,00,23.33,69.00,1015.90,0.00,0.00,100.00,0.00,100.00,1.00,0.00,440.55,25.36,141.34,27.50,142.98,33.28,128.85,34.92
2018,06,20,15,00,22.61,71.00,1015.70,0.00,0.00,100.00,0.00,100.00,0.00,0.00,766.29,20.97,145.49,22.17,147.60,33.93,131.13,27.72
2018,06,20,16,00,20.21,82.00,1015.50,0.00,0.00,100.00,100.00,100.00,0.00,0.00,420.08,15.94,154.59,17.07,155.06,38.20,136.53,21.60
2018,06,20,17,00,19.79,84.00,1015.70,0.00,0.00,100.00,100.00,100.00,4.00,0.00,174.44,8.70,155.56,9.50,155.38,40.39,143.33,12.24
2018,06,20,18,00,20.47,81.00,1015.60,0.00,0.00,100.00,100.00,100.00,10.00,0.00,105.91,4.68,157.38,4.35,155.56,37.80,143.13,9.00
